,Mean_Appropriateness_Score
Cond_M/StudySeq152,64.23333333333333
Cond_M/StudySeq153,53.2258064516129
Cond_M/StudySeq154,49.2258064516129
Cond_M/StudySeq155,71.125
Cond_M/StudySeq156,44.63636363636363
Cond_M/StudySeq157,55.03333333333333
Cond_M/StudySeq158,68.06060606060606
Cond_M/StudySeq159,68.2258064516129
Cond_M/StudySeq160,55.38709677419355
Cond_M/StudySeq161,66.16666666666667
Cond_M/StudySeq162,71.4375
Cond_M/StudySeq163,47.58064516129032
Cond_M/StudySeq164,68.51612903225806
Cond_M/StudySeq165,59.15625
Cond_M/StudySeq166,69.66666666666667
Cond_M/StudySeq167,28.33333333333333
Cond_M/StudySeq168,46.125
Cond_M/StudySeq169,48.61290322580645
Cond_M/StudySeq170,46.41935483870968
Cond_M/StudySeq171,47.375
Cond_M/StudySeq172,37.833333333333336
Cond_M/StudySeq173,23.06451612903226
Cond_M/StudySeq174,41.73333333333333
Cond_M/StudySeq175,52.0
Cond_M/StudySeq176,41.74193548387097
Cond_M/StudySeq177,49.06666666666667
Cond_M/StudySeq178,49.57575757575758
Cond_M/StudySeq179,49.7
Cond_M/StudySeq180,36.39393939393939
Cond_M/StudySeq181,69.625
Cond_M/StudySeq182,59.45454545454545
Cond_M/StudySeq183,67.03125
Cond_M/StudySeq184,49.36666666666667
Cond_M/StudySeq185,68.19354838709677
Cond_M/StudySeq186,52.83870967741935
Cond_M/StudySeq187,21.7
Cond_M/StudySeq188,61.56666666666667
Cond_M/StudySeq189,39.40625
Cond_M/StudySeq190,59.46875
Cond_M/StudySeq191,69.4
Cond_M/StudySeq192,64.23333333333333
Cond_M/StudySeq193,53.2258064516129
Cond_M/StudySeq194,49.2258064516129
Cond_M/StudySeq195,71.125
Cond_M/StudySeq196,44.63636363636363
Cond_M/StudySeq197,55.03333333333333
Cond_M/StudySeq198,68.06060606060606
Cond_M/StudySeq199,68.2258064516129
Cond_M/StudySeq200,55.38709677419355
Cond_M/StudySeq201,66.16666666666667
Cond_M/StudySeq202,71.4375
Cond_M/StudySeq203,47.58064516129032
Cond_M/StudySeq204,68.51612903225806
Cond_M/StudySeq205,59.15625
Cond_M/StudySeq206,69.66666666666667
Cond_M/StudySeq207,28.33333333333333
Cond_M/StudySeq208,46.125
Cond_M/StudySeq209,48.61290322580645
Cond_M/StudySeq210,46.41935483870968
Cond_M/StudySeq211,47.375
Cond_M/StudySeq212,37.833333333333336
Cond_M/StudySeq213,23.06451612903226
Cond_M/StudySeq214,41.73333333333333
Cond_M/StudySeq215,52.0
Cond_M/StudySeq216,41.74193548387097
Cond_M/StudySeq217,49.06666666666667
Cond_M/StudySeq218,49.57575757575758
Cond_M/StudySeq219,49.7
Cond_M/StudySeq220,36.39393939393939
Cond_M/StudySeq221,69.625
Cond_M/StudySeq222,59.45454545454545
Cond_M/StudySeq223,67.03125
Cond_M/StudySeq224,49.36666666666667
Cond_M/StudySeq225,68.19354838709677
Cond_M/StudySeq226,52.83870967741935
Cond_M/StudySeq227,21.7
Cond_M/StudySeq228,61.56666666666667
Cond_M/StudySeq229,39.40625
Cond_M/StudySeq230,59.46875
Cond_M/StudySeq231,69.4
Cond_M/StudySeq232,64.23333333333333
Cond_M/StudySeq233,53.2258064516129
Cond_M/StudySeq234,49.2258064516129
Cond_M/StudySeq235,71.125
Cond_M/StudySeq236,44.63636363636363
Cond_M/StudySeq237,55.03333333333333
Cond_M/StudySeq238,68.06060606060606
Cond_M/StudySeq239,68.2258064516129
Cond_M/StudySeq240,55.38709677419355
Cond_M/StudySeq241,66.16666666666667
Cond_M/StudySeq242,71.4375
Cond_M/StudySeq243,47.58064516129032
Cond_M/StudySeq244,68.51612903225806
Cond_M/StudySeq245,59.15625
Cond_M/StudySeq246,69.66666666666667
Cond_M/StudySeq247,28.33333333333333
Cond_M/StudySeq248,46.125
Cond_M/StudySeq249,48.61290322580645
Cond_M/StudySeq250,46.41935483870968
Cond_M/StudySeq251,47.375
Cond_M/StudySeq252,37.833333333333336
Cond_M/StudySeq253,23.06451612903226
Cond_M/StudySeq254,41.73333333333333
Cond_M/StudySeq255,52.0
Cond_M/StudySeq256,41.74193548387097
Cond_M/StudySeq257,49.06666666666667
Cond_M/StudySeq258,49.57575757575758
Cond_M/StudySeq259,49.7
Cond_M/StudySeq260,36.39393939393939
Cond_M/StudySeq261,69.625
Cond_M/StudySeq262,59.45454545454545
Cond_M/StudySeq263,67.03125
Cond_M/StudySeq264,49.36666666666667
Cond_M/StudySeq265,68.19354838709677
Cond_M/StudySeq266,52.83870967741935
Cond_M/StudySeq267,21.7
Cond_M/StudySeq268,61.56666666666667
Cond_M/StudySeq269,39.40625
Cond_M/StudySeq270,59.46875
Cond_M/StudySeq271,69.4
Cond_M/StudySeq272,64.23333333333333
Cond_M/StudySeq273,53.2258064516129
Cond_M/StudySeq274,49.2258064516129
Cond_M/StudySeq275,71.125
Cond_M/StudySeq276,44.63636363636363
Cond_M/StudySeq277,55.03333333333333
Cond_M/StudySeq278,68.06060606060606
Cond_M/StudySeq279,68.2258064516129
Cond_M/StudySeq280,55.38709677419355
Cond_M/StudySeq281,66.16666666666667
Cond_M/StudySeq282,71.4375
Cond_M/StudySeq283,47.58064516129032
Cond_M/StudySeq284,68.51612903225806
Cond_M/StudySeq285,59.15625
Cond_M/StudySeq286,69.66666666666667
Cond_M/StudySeq287,28.33333333333333
Cond_M/StudySeq288,46.125
Cond_M/StudySeq289,48.61290322580645
Cond_M/StudySeq290,46.41935483870968
Cond_M/StudySeq291,47.375
Cond_M/StudySeq292,37.833333333333336
Cond_M/StudySeq293,23.06451612903226
Cond_M/StudySeq294,41.73333333333333
Cond_M/StudySeq295,52.0
Cond_M/StudySeq296,41.74193548387097
Cond_M/StudySeq297,49.06666666666667
Cond_M/StudySeq298,49.57575757575758
Cond_M/StudySeq299,49.7
Cond_M/StudySeq300,36.39393939393939
Cond_M/StudySeq301,69.625
Cond_M/StudySeq302,59.45454545454545
Cond_M/StudySeq303,67.03125
Cond_M/StudySeq304,49.36666666666667
Cond_M/StudySeq305,68.19354838709677
Cond_M/StudySeq306,52.83870967741935
Cond_M/StudySeq307,21.7
Cond_M/StudySeq308,61.56666666666667
Cond_M/StudySeq309,39.40625
Cond_M/StudySeq310,59.46875
Cond_M/StudySeq311,69.4
Cond_M/StudySeq312,64.23333333333333
Cond_M/StudySeq313,53.2258064516129
Cond_M/StudySeq314,49.2258064516129
Cond_M/StudySeq315,71.125
Cond_M/StudySeq316,44.63636363636363
Cond_M/StudySeq317,55.03333333333333
Cond_M/StudySeq318,68.06060606060606
Cond_M/StudySeq319,68.2258064516129
Cond_M/StudySeq320,55.38709677419355
Cond_M/StudySeq321,66.16666666666667
Cond_M/StudySeq322,71.4375
Cond_M/StudySeq323,47.58064516129032
Cond_M/StudySeq324,68.51612903225806
Cond_M/StudySeq325,59.15625
Cond_M/StudySeq326,69.66666666666667
Cond_M/StudySeq327,28.33333333333333
Cond_M/StudySeq328,46.125
Cond_M/StudySeq329,48.61290322580645
Cond_M/StudySeq330,46.41935483870968
Cond_M/StudySeq331,47.375
Cond_M/StudySeq332,37.833333333333336
Cond_M/StudySeq333,23.06451612903226
Cond_M/StudySeq334,41.73333333333333
Cond_M/StudySeq335,52.0
Cond_M/StudySeq336,41.74193548387097
Cond_M/StudySeq337,49.06666666666667
Cond_M/StudySeq338,49.57575757575758
Cond_M/StudySeq339,49.7
Cond_M/StudySeq340,36.39393939393939
Cond_M/StudySeq341,69.625
Cond_M/StudySeq342,59.45454545454545
Cond_M/StudySeq343,67.03125
Cond_M/StudySeq344,49.36666666666667
Cond_M/StudySeq345,68.19354838709677
Cond_M/StudySeq346,52.83870967741935
Cond_M/StudySeq347,21.7
Cond_M/StudySeq348,61.56666666666667
Cond_M/StudySeq349,39.40625
Cond_M/StudySeq350,59.46875
Cond_M/StudySeq351,69.4
Cond_M/StudySeq352,64.23333333333333
Cond_M/StudySeq353,53.2258064516129
Cond_M/StudySeq354,49.2258064516129
Cond_M/StudySeq355,71.125
Cond_M/StudySeq356,44.63636363636363
Cond_M/StudySeq357,55.03333333333333
Cond_M/StudySeq358,68.06060606060606
Cond_M/StudySeq359,68.2258064516129
Cond_M/StudySeq360,55.38709677419355
Cond_M/StudySeq361,66.16666666666667
Cond_M/StudySeq362,71.4375
Cond_M/StudySeq363,47.58064516129032
Cond_M/StudySeq364,68.51612903225806
Cond_M/StudySeq365,59.15625
Cond_M/StudySeq366,69.66666666666667
Cond_M/StudySeq367,28.33333333333333
Cond_M/StudySeq368,46.125
Cond_M/StudySeq369,48.61290322580645
Cond_M/StudySeq370,46.41935483870968
Cond_M/StudySeq371,47.375
Cond_M/StudySeq372,37.833333333333336
Cond_M/StudySeq373,23.06451612903226
Cond_M/StudySeq374,41.73333333333333
Cond_M/StudySeq375,52.0
Cond_M/StudySeq376,41.74193548387097
Cond_M/StudySeq377,49.06666666666667
Cond_M/StudySeq378,49.57575757575758
Cond_M/StudySeq379,49.7
Cond_M/StudySeq380,36.39393939393939
Cond_M/StudySeq381,69.625
Cond_M/StudySeq382,59.45454545454545
Cond_M/StudySeq383,67.03125
Cond_M/StudySeq384,49.36666666666667
Cond_M/StudySeq385,68.19354838709677
Cond_M/StudySeq386,52.83870967741935
Cond_M/StudySeq387,21.7
Cond_M/StudySeq388,61.56666666666667
Cond_M/StudySeq389,39.40625
Cond_M/StudySeq390,59.46875
Cond_M/StudySeq391,69.4
Cond_M/StudySeq392,64.23333333333333
Cond_M/StudySeq393,53.2258064516129
Cond_M/StudySeq394,49.2258064516129
Cond_M/StudySeq395,71.125
Cond_M/StudySeq396,44.63636363636363
Cond_M/StudySeq397,55.03333333333333
Cond_M/StudySeq398,68.06060606060606
Cond_M/StudySeq399,68.2258064516129
Cond_M/StudySeq400,55.38709677419355
Cond_M/StudySeq401,66.16666666666667
Cond_M/StudySeq402,71.4375
Cond_M/StudySeq403,47.58064516129032
Cond_M/StudySeq404,68.51612903225806
Cond_M/StudySeq405,59.15625
Cond_M/StudySeq406,69.66666666666667
Cond_M/StudySeq407,28.33333333333333
Cond_M/StudySeq408,46.125
Cond_M/StudySeq409,48.61290322580645
Cond_M/StudySeq410,46.41935483870968
Cond_M/StudySeq411,47.375
Cond_M/StudySeq412,37.833333333333336
Cond_M/StudySeq413,23.06451612903226
Cond_M/StudySeq414,41.73333333333333
Cond_M/StudySeq415,52.0
Cond_M/StudySeq416,41.74193548387097
Cond_M/StudySeq417,49.06666666666667
Cond_M/StudySeq418,49.57575757575758
Cond_M/StudySeq419,49.7
Cond_M/StudySeq420,36.39393939393939
Cond_M/StudySeq421,69.625
Cond_M/StudySeq422,59.45454545454545
Cond_M/StudySeq423,67.03125
Cond_M/StudySeq424,49.36666666666667
Cond_M/StudySeq425,68.19354838709677
Cond_M/StudySeq426,52.83870967741935
Cond_M/StudySeq427,21.7
Cond_M/StudySeq428,61.56666666666667
Cond_M/StudySeq429,39.40625
Cond_M/StudySeq430,59.46875
Cond_M/StudySeq431,69.4
Cond_M/StudySeq432,64.23333333333333
Cond_M/StudySeq433,53.2258064516129
Cond_M/StudySeq434,49.2258064516129
Cond_M/StudySeq435,71.125
Cond_M/StudySeq436,44.63636363636363
Cond_M/StudySeq437,55.03333333333333
Cond_M/StudySeq438,68.06060606060606
Cond_M/StudySeq439,68.2258064516129
Cond_M/StudySeq440,55.38709677419355
Cond_M/StudySeq441,66.16666666666667
Cond_M/StudySeq442,71.4375
Cond_M/StudySeq443,47.58064516129032
Cond_M/StudySeq444,68.51612903225806
Cond_M/StudySeq445,59.15625
Cond_M/StudySeq446,69.66666666666667
Cond_M/StudySeq447,28.33333333333333
Cond_M/StudySeq448,46.125
Cond_M/StudySeq449,48.61290322580645
Cond_M/StudySeq450,46.41935483870968
Cond_M/StudySeq451,47.375
Cond_M/StudySeq452,37.833333333333336
Cond_M/StudySeq453,23.06451612903226
Cond_M/StudySeq454,41.73333333333333
Cond_M/StudySeq455,52.0
Cond_M/StudySeq456,41.74193548387097
Cond_M/StudySeq457,49.06666666666667
Cond_M/StudySeq458,49.57575757575758
Cond_M/StudySeq459,49.7
Cond_M/StudySeq460,36.39393939393939
Cond_M/StudySeq461,69.625
Cond_M/StudySeq462,59.45454545454545
Cond_M/StudySeq463,67.03125
Cond_M/StudySeq464,49.36666666666667
Cond_M/StudySeq465,68.19354838709677
Cond_M/StudySeq466,52.83870967741935
Cond_M/StudySeq467,21.7
Cond_M/StudySeq468,61.56666666666667
Cond_M/StudySeq469,39.40625
Cond_M/StudySeq470,59.46875
Cond_M/StudySeq471,69.4
Cond_M/StudySeq472,64.23333333333333
Cond_M/StudySeq473,53.2258064516129
Cond_M/StudySeq474,49.2258064516129
Cond_M/StudySeq475,71.125
Cond_M/StudySeq476,44.63636363636363
Cond_M/StudySeq477,55.03333333333333
Cond_M/StudySeq478,68.06060606060606
Cond_M/StudySeq479,68.2258064516129
Cond_M/StudySeq480,55.38709677419355
Cond_M/StudySeq481,66.16666666666667
Cond_M/StudySeq482,71.4375
Cond_M/StudySeq483,47.58064516129032
Cond_M/StudySeq484,68.51612903225806
Cond_M/StudySeq485,59.15625
Cond_M/StudySeq486,69.66666666666667
Cond_M/StudySeq487,28.33333333333333
Cond_M/StudySeq488,46.125
Cond_M/StudySeq489,48.61290322580645
Cond_M/StudySeq490,46.41935483870968
Cond_M/StudySeq491,47.375
Cond_M/StudySeq492,37.833333333333336
Cond_M/StudySeq493,23.06451612903226
Cond_M/StudySeq494,41.73333333333333
Cond_M/StudySeq495,52.0
Cond_M/StudySeq496,41.74193548387097
Cond_M/StudySeq497,49.06666666666667
Cond_M/StudySeq498,49.57575757575758
Cond_M/StudySeq499,49.7
Cond_M/StudySeq500,36.39393939393939
Cond_M/StudySeq501,69.625
Cond_M/StudySeq502,59.45454545454545
Cond_M/StudySeq503,67.03125
Cond_M/StudySeq504,49.36666666666667
Cond_M/StudySeq505,68.19354838709677
Cond_M/StudySeq506,52.83870967741935
Cond_M/StudySeq507,21.7
Cond_M/StudySeq508,61.56666666666667
Cond_M/StudySeq509,39.40625
Cond_M/StudySeq510,59.46875
Cond_M/StudySeq511,69.4
Cond_M/StudySeq512,64.23333333333333
Cond_M/StudySeq513,53.2258064516129
Cond_M/StudySeq514,49.2258064516129
Cond_M/StudySeq515,71.125
Cond_M/StudySeq516,44.63636363636363
Cond_M/StudySeq517,55.03333333333333
Cond_M/StudySeq518,68.06060606060606
Cond_M/StudySeq519,68.2258064516129
Cond_M/StudySeq520,55.38709677419355
Cond_M/StudySeq521,66.16666666666667
Cond_M/StudySeq522,71.4375
Cond_M/StudySeq523,47.58064516129032
Cond_M/StudySeq524,68.51612903225806
Cond_M/StudySeq525,59.15625
Cond_M/StudySeq526,69.66666666666667
Cond_M/StudySeq527,28.33333333333333
Cond_M/StudySeq528,46.125
Cond_M/StudySeq529,48.61290322580645
Cond_M/StudySeq530,46.41935483870968
Cond_M/StudySeq531,47.375
Cond_M/StudySeq532,37.833333333333336
Cond_M/StudySeq533,23.06451612903226
Cond_M/StudySeq534,41.73333333333333
Cond_M/StudySeq535,52.0
Cond_M/StudySeq536,41.74193548387097
Cond_M/StudySeq537,49.06666666666667
Cond_M/StudySeq538,49.57575757575758
Cond_M/StudySeq539,49.7
Cond_M/StudySeq540,36.39393939393939
Cond_M/StudySeq541,69.625
Cond_M/StudySeq542,59.45454545454545
Cond_M/StudySeq543,67.03125
Cond_M/StudySeq544,49.36666666666667
Cond_M/StudySeq545,68.19354838709677
Cond_M/StudySeq546,52.83870967741935
Cond_M/StudySeq547,21.7
Cond_M/StudySeq548,61.56666666666667
Cond_M/StudySeq549,39.40625
Cond_M/StudySeq550,59.46875
Cond_M/StudySeq551,69.4
Cond_M/StudySeq552,64.23333333333333
Cond_M/StudySeq553,53.2258064516129
Cond_M/StudySeq554,49.2258064516129
Cond_M/StudySeq555,71.125
Cond_M/StudySeq556,44.63636363636363
Cond_M/StudySeq557,55.03333333333333
Cond_M/StudySeq558,68.06060606060606
Cond_M/StudySeq559,68.2258064516129
Cond_M/StudySeq560,55.38709677419355
Cond_M/StudySeq561,66.16666666666667
Cond_M/StudySeq562,71.4375
Cond_M/StudySeq563,47.58064516129032
Cond_M/StudySeq564,68.51612903225806
Cond_M/StudySeq565,59.15625
Cond_M/StudySeq566,69.66666666666667
Cond_M/StudySeq567,28.33333333333333
Cond_M/StudySeq568,46.125
Cond_M/StudySeq569,48.61290322580645
Cond_M/StudySeq570,46.41935483870968
Cond_M/StudySeq571,47.375
Cond_M/StudySeq572,37.833333333333336
Cond_M/StudySeq573,23.06451612903226
Cond_M/StudySeq574,41.73333333333333
Cond_M/StudySeq575,52.0
Cond_M/StudySeq576,41.74193548387097
Cond_M/StudySeq577,49.06666666666667
Cond_M/StudySeq578,49.57575757575758
Cond_M/StudySeq579,49.7
Cond_M/StudySeq580,36.39393939393939
Cond_M/StudySeq581,69.625
Cond_M/StudySeq582,59.45454545454545
Cond_M/StudySeq583,67.03125
Cond_M/StudySeq584,49.36666666666667
Cond_M/StudySeq585,68.19354838709677
Cond_M/StudySeq586,52.83870967741935
Cond_M/StudySeq587,21.7
Cond_M/StudySeq588,61.56666666666667
Cond_M/StudySeq589,39.40625
Cond_M/StudySeq590,59.46875
Cond_M/StudySeq591,69.4
Cond_M/StudySeq592,64.23333333333333
Cond_M/StudySeq593,53.2258064516129
Cond_M/StudySeq594,49.2258064516129
Cond_M/StudySeq595,71.125
Cond_M/StudySeq596,44.63636363636363
Cond_M/StudySeq597,55.03333333333333
Cond_M/StudySeq598,68.06060606060606
Cond_M/StudySeq599,68.2258064516129
Cond_M/StudySeq600,55.38709677419355
Cond_M/StudySeq601,66.16666666666667
Cond_M/StudySeq602,71.4375
Cond_M/StudySeq603,47.58064516129032
Cond_M/StudySeq604,68.51612903225806
Cond_M/StudySeq605,59.15625
Cond_M/StudySeq606,69.66666666666667
Cond_M/StudySeq607,28.33333333333333
Cond_M/StudySeq608,46.125
Cond_M/StudySeq609,48.61290322580645
Cond_M/StudySeq610,46.41935483870968
Cond_M/StudySeq611,47.375
Cond_M/StudySeq612,37.833333333333336
Cond_M/StudySeq613,23.06451612903226
Cond_M/StudySeq614,41.73333333333333
Cond_M/StudySeq615,52.0
Cond_M/StudySeq616,41.74193548387097
Cond_M/StudySeq617,49.06666666666667
Cond_M/StudySeq618,49.57575757575758
Cond_M/StudySeq619,49.7
Cond_M/StudySeq620,36.39393939393939
Cond_M/StudySeq621,69.625
Cond_M/StudySeq622,59.45454545454545
Cond_M/StudySeq623,67.03125
Cond_M/StudySeq624,49.36666666666667
Cond_M/StudySeq625,68.19354838709677
Cond_M/StudySeq626,52.83870967741935
Cond_M/StudySeq627,21.7
Cond_M/StudySeq628,61.56666666666667
Cond_M/StudySeq629,39.40625
Cond_M/StudySeq630,59.46875
Cond_M/StudySeq631,69.4
Cond_M/StudySeq632,64.23333333333333
Cond_M/StudySeq633,53.2258064516129
Cond_M/StudySeq634,49.2258064516129
Cond_M/StudySeq635,71.125
Cond_M/StudySeq636,44.63636363636363
Cond_M/StudySeq637,55.03333333333333
Cond_M/StudySeq638,68.06060606060606
Cond_M/StudySeq639,68.2258064516129
Cond_M/StudySeq640,55.38709677419355
Cond_M/StudySeq641,66.16666666666667
Cond_M/StudySeq642,71.4375
Cond_M/StudySeq643,47.58064516129032
Cond_M/StudySeq644,68.51612903225806
Cond_M/StudySeq645,59.15625
Cond_M/StudySeq646,69.66666666666667
Cond_M/StudySeq647,28.33333333333333
Cond_M/StudySeq648,46.125
Cond_M/StudySeq649,48.61290322580645
Cond_M/StudySeq650,46.41935483870968
Cond_M/StudySeq651,47.375
Cond_M/StudySeq652,37.833333333333336
Cond_M/StudySeq653,23.06451612903226
Cond_M/StudySeq654,41.73333333333333
Cond_M/StudySeq655,52.0
Cond_M/StudySeq656,41.74193548387097
Cond_M/StudySeq657,49.06666666666667
Cond_M/StudySeq658,49.57575757575758
Cond_M/StudySeq659,49.7
Cond_M/StudySeq660,36.39393939393939
Cond_M/StudySeq661,69.625
Cond_M/StudySeq662,59.45454545454545
Cond_M/StudySeq663,67.03125
Cond_M/StudySeq664,49.36666666666667
Cond_M/StudySeq665,68.19354838709677
Cond_M/StudySeq666,52.83870967741935
Cond_M/StudySeq667,21.7
Cond_M/StudySeq668,61.56666666666667
Cond_M/StudySeq669,39.40625
Cond_M/StudySeq670,59.46875
Cond_M/StudySeq671,69.4
Cond_M/StudySeq672,64.23333333333333
Cond_M/StudySeq673,53.2258064516129
Cond_M/StudySeq674,49.2258064516129
Cond_M/StudySeq675,71.125
Cond_M/StudySeq676,44.63636363636363
Cond_M/StudySeq677,55.03333333333333
Cond_M/StudySeq678,68.06060606060606
Cond_M/StudySeq679,68.2258064516129
Cond_M/StudySeq680,55.38709677419355
Cond_M/StudySeq681,66.16666666666667
Cond_M/StudySeq682,71.4375
Cond_M/StudySeq683,47.58064516129032
Cond_M/StudySeq684,68.51612903225806
Cond_M/StudySeq685,59.15625
Cond_M/StudySeq686,69.66666666666667
Cond_M/StudySeq687,28.33333333333333
Cond_M/StudySeq688,46.125
Cond_M/StudySeq689,48.61290322580645
Cond_M/StudySeq690,46.41935483870968
Cond_M/StudySeq691,47.375
Cond_M/StudySeq692,37.833333333333336
Cond_M/StudySeq693,23.06451612903226
Cond_M/StudySeq694,41.73333333333333
Cond_M/StudySeq695,52.0
Cond_M/StudySeq696,41.74193548387097
Cond_M/StudySeq697,49.06666666666667
Cond_M/StudySeq698,49.57575757575758
Cond_M/StudySeq699,49.7
Cond_M/StudySeq700,36.39393939393939
Cond_M/StudySeq701,69.625
Cond_M/StudySeq702,59.45454545454545
Cond_M/StudySeq703,67.03125
Cond_M/StudySeq704,49.36666666666667
Cond_M/StudySeq705,68.19354838709677
Cond_M/StudySeq706,52.83870967741935
Cond_M/StudySeq707,21.7
Cond_M/StudySeq708,61.56666666666667
Cond_M/StudySeq709,39.40625
Cond_M/StudySeq710,59.46875
Cond_M/StudySeq711,69.4
Cond_M/StudySeq712,64.23333333333333
Cond_M/StudySeq713,53.2258064516129
Cond_M/StudySeq714,49.2258064516129
Cond_M/StudySeq715,71.125
Cond_M/StudySeq716,44.63636363636363
Cond_M/StudySeq717,55.03333333333333
Cond_M/StudySeq718,68.06060606060606
Cond_M/StudySeq719,68.2258064516129
Cond_M/StudySeq720,55.38709677419355
Cond_M/StudySeq721,66.16666666666667
Cond_M/StudySeq722,71.4375
Cond_M/StudySeq723,47.58064516129032
Cond_M/StudySeq724,68.51612903225806
Cond_M/StudySeq725,59.15625
Cond_M/StudySeq726,69.66666666666667
Cond_M/StudySeq727,28.33333333333333
Cond_M/StudySeq728,46.125
Cond_M/StudySeq729,48.61290322580645
Cond_M/StudySeq730,46.41935483870968
Cond_M/StudySeq731,47.375
Cond_M/StudySeq732,37.833333333333336
Cond_M/StudySeq733,23.06451612903226
Cond_M/StudySeq734,41.73333333333333
Cond_M/StudySeq735,52.0
Cond_M/StudySeq736,41.74193548387097
Cond_M/StudySeq737,49.06666666666667
Cond_M/StudySeq738,49.57575757575758
Cond_M/StudySeq739,49.7
Cond_M/StudySeq740,36.39393939393939
Cond_M/StudySeq741,69.625
Cond_M/StudySeq742,59.45454545454545
Cond_M/StudySeq743,67.03125
Cond_M/StudySeq744,49.36666666666667
Cond_M/StudySeq745,68.19354838709677
Cond_M/StudySeq746,52.83870967741935
Cond_M/StudySeq747,21.7
Cond_M/StudySeq748,61.56666666666667
Cond_M/StudySeq749,39.40625
Cond_M/StudySeq750,59.46875
Cond_M/StudySeq751,69.4
Cond_M/StudySeq752,64.23333333333333
Cond_M/StudySeq753,53.2258064516129
Cond_M/StudySeq754,49.2258064516129
Cond_M/StudySeq755,71.125
Cond_M/StudySeq756,44.63636363636363
Cond_M/StudySeq757,55.03333333333333
Cond_M/StudySeq758,68.06060606060606
Cond_M/StudySeq759,68.2258064516129
Cond_M/StudySeq760,55.38709677419355
Cond_M/StudySeq761,66.16666666666667
Cond_M/StudySeq762,71.4375
Cond_M/StudySeq763,47.58064516129032
Cond_M/StudySeq764,68.51612903225806
Cond_M/StudySeq765,59.15625
Cond_M/StudySeq766,69.66666666666667
Cond_M/StudySeq767,28.33333333333333
Cond_M/StudySeq768,46.125
Cond_M/StudySeq769,48.61290322580645
Cond_M/StudySeq770,46.41935483870968
Cond_M/StudySeq771,47.375
Cond_M/StudySeq772,37.833333333333336
Cond_M/StudySeq773,23.06451612903226
Cond_M/StudySeq774,41.73333333333333
Cond_M/StudySeq775,52.0
Cond_M/StudySeq776,41.74193548387097
Cond_M/StudySeq777,49.06666666666667
Cond_M/StudySeq778,49.57575757575758
Cond_M/StudySeq779,49.7
Cond_M/StudySeq780,36.39393939393939
Cond_M/StudySeq781,69.625
Cond_M/StudySeq782,59.45454545454545
Cond_M/StudySeq783,67.03125
Cond_M/StudySeq784,49.36666666666667
Cond_M/StudySeq785,68.19354838709677
Cond_M/StudySeq786,52.83870967741935
Cond_M/StudySeq787,21.7
Cond_M/StudySeq788,61.56666666666667
Cond_M/StudySeq789,39.40625
Cond_M/StudySeq790,59.46875
Cond_M/StudySeq791,69.4
Cond_M/StudySeq792,64.23333333333333
Cond_M/StudySeq793,53.2258064516129
Cond_M/StudySeq794,49.2258064516129
Cond_M/StudySeq795,71.125
Cond_M/StudySeq796,44.63636363636363
Cond_M/StudySeq797,55.03333333333333
Cond_M/StudySeq798,68.06060606060606
