,Mean_Human_Likeness_Score
Cond_N/StudySeq586,75.63333333333334
Cond_N/StudySeq587,68.5625
Cond_N/StudySeq588,49.0
Cond_N/StudySeq589,35.689655172413794
Cond_N/StudySeq590,68.54838709677419
Cond_N/StudySeq591,75.83870967741936
Cond_N/StudySeq592,70.83870967741936
Cond_N/StudySeq593,76.90322580645162
Cond_N/StudySeq594,68.375
Cond_N/StudySeq595,82.33333333333333
Cond_N/StudySeq596,81.3529411764706
Cond_N/StudySeq597,64.3125
Cond_N/StudySeq598,57.794117647058826
Cond_N/StudySeq599,73.84848484848484
Cond_N/StudySeq600,80.58064516129032
Cond_N/StudySeq601,80.19354838709677
Cond_N/StudySeq602,84.03030303030303
Cond_N/StudySeq603,79.1875
Cond_N/StudySeq604,69.0625
Cond_N/StudySeq605,59.45161290322581
Cond_N/StudySeq606,67.8125
Cond_N/StudySeq607,58.53125
Cond_N/StudySeq608,41.74193548387097
Cond_N/StudySeq609,67.75
Cond_N/StudySeq610,66.93103448275862
Cond_N/StudySeq611,68.0625
Cond_N/StudySeq612,48.32258064516129
Cond_N/StudySeq613,56.40625
Cond_N/StudySeq614,55.03448275862069
Cond_N/StudySeq615,60.25
Cond_N/StudySeq616,56.58064516129032
Cond_N/StudySeq617,68.53333333333333
Cond_N/StudySeq618,79.13333333333334
Cond_N/StudySeq619,77.06666666666666
Cond_N/StudySeq620,61.32258064516129
Cond_N/StudySeq621,71.03333333333333
Cond_N/StudySeq622,80.0
Cond_N/StudySeq623,71.78125
Cond_N/StudySeq624,71.93333333333334
Cond_N/StudySeq625,72.90322580645162
Cond_N/StudySeq626,75.63333333333334
Cond_N/StudySeq627,68.5625
Cond_N/StudySeq628,49.0
Cond_N/StudySeq629,35.689655172413794
Cond_N/StudySeq630,68.54838709677419
Cond_N/StudySeq631,75.83870967741936
Cond_N/StudySeq632,70.83870967741936
Cond_N/StudySeq633,76.90322580645162
Cond_N/StudySeq634,68.375
Cond_N/StudySeq635,82.33333333333333
Cond_N/StudySeq636,81.3529411764706
Cond_N/StudySeq637,64.3125
Cond_N/StudySeq638,57.794117647058826
Cond_N/StudySeq639,73.84848484848484
Cond_N/StudySeq640,80.58064516129032
Cond_N/StudySeq641,80.19354838709677
Cond_N/StudySeq642,84.03030303030303
Cond_N/StudySeq643,79.1875
Cond_N/StudySeq644,69.0625
Cond_N/StudySeq645,59.45161290322581
Cond_N/StudySeq646,67.8125
Cond_N/StudySeq647,58.53125
Cond_N/StudySeq648,41.74193548387097
Cond_N/StudySeq649,67.75
Cond_N/StudySeq650,66.93103448275862
Cond_N/StudySeq651,68.0625
Cond_N/StudySeq652,48.32258064516129
Cond_N/StudySeq653,56.40625
Cond_N/StudySeq654,55.03448275862069
Cond_N/StudySeq655,60.25
Cond_N/StudySeq656,56.58064516129032
Cond_N/StudySeq657,68.53333333333333
Cond_N/StudySeq658,79.13333333333334
Cond_N/StudySeq659,77.06666666666666
Cond_N/StudySeq660,61.32258064516129
Cond_N/StudySeq661,71.03333333333333
Cond_N/StudySeq662,80.0
Cond_N/StudySeq663,71.78125
Cond_N/StudySeq664,71.93333333333334
Cond_N/StudySeq665,72.90322580645162
Cond_N/StudySeq666,75.63333333333334
Cond_N/StudySeq667,68.5625
Cond_N/StudySeq668,49.0
Cond_N/StudySeq669,35.689655172413794
Cond_N/StudySeq670,68.54838709677419
Cond_N/StudySeq671,75.83870967741936
Cond_N/StudySeq672,70.83870967741936
Cond_N/StudySeq673,76.90322580645162
Cond_N/StudySeq674,68.375
Cond_N/StudySeq675,82.33333333333333
Cond_N/StudySeq676,81.3529411764706
Cond_N/StudySeq677,64.3125
Cond_N/StudySeq678,57.794117647058826
Cond_N/StudySeq679,73.84848484848484
Cond_N/StudySeq680,80.58064516129032
Cond_N/StudySeq681,80.19354838709677
Cond_N/StudySeq682,84.03030303030303
Cond_N/StudySeq683,79.1875
Cond_N/StudySeq684,69.0625
Cond_N/StudySeq685,59.45161290322581
Cond_N/StudySeq686,67.8125
Cond_N/StudySeq687,58.53125
Cond_N/StudySeq688,41.74193548387097
Cond_N/StudySeq689,67.75
Cond_N/StudySeq690,66.93103448275862
Cond_N/StudySeq691,68.0625
Cond_N/StudySeq692,48.32258064516129
Cond_N/StudySeq693,56.40625
Cond_N/StudySeq694,55.03448275862069
Cond_N/StudySeq695,60.25
Cond_N/StudySeq696,56.58064516129032
Cond_N/StudySeq697,68.53333333333333
Cond_N/StudySeq698,79.13333333333334
Cond_N/StudySeq699,77.06666666666666
Cond_N/StudySeq700,61.32258064516129
Cond_N/StudySeq701,71.03333333333333
Cond_N/StudySeq702,80.0
Cond_N/StudySeq703,71.78125
Cond_N/StudySeq704,71.93333333333334
Cond_N/StudySeq705,72.90322580645162
Cond_N/StudySeq706,75.63333333333334
Cond_N/StudySeq707,68.5625
Cond_N/StudySeq708,49.0
Cond_N/StudySeq709,35.689655172413794
Cond_N/StudySeq710,68.54838709677419
Cond_N/StudySeq711,75.83870967741936
Cond_N/StudySeq712,70.83870967741936
Cond_N/StudySeq713,76.90322580645162
Cond_N/StudySeq714,68.375
Cond_N/StudySeq715,82.33333333333333
Cond_N/StudySeq716,81.3529411764706
Cond_N/StudySeq717,64.3125
Cond_N/StudySeq718,57.794117647058826
Cond_N/StudySeq719,73.84848484848484
Cond_N/StudySeq720,80.58064516129032
Cond_N/StudySeq721,80.19354838709677
Cond_N/StudySeq722,84.03030303030303
Cond_N/StudySeq723,79.1875
Cond_N/StudySeq724,69.0625
Cond_N/StudySeq725,59.45161290322581
Cond_N/StudySeq726,67.8125
Cond_N/StudySeq727,58.53125
Cond_N/StudySeq728,41.74193548387097
Cond_N/StudySeq729,67.75
Cond_N/StudySeq730,66.93103448275862
Cond_N/StudySeq731,68.0625
Cond_N/StudySeq732,48.32258064516129
Cond_N/StudySeq733,56.40625
Cond_N/StudySeq734,55.03448275862069
Cond_N/StudySeq735,60.25
Cond_N/StudySeq736,56.58064516129032
Cond_N/StudySeq737,68.53333333333333
Cond_N/StudySeq738,79.13333333333334
Cond_N/StudySeq739,77.06666666666666
Cond_N/StudySeq740,61.32258064516129
Cond_N/StudySeq741,71.03333333333333
Cond_N/StudySeq742,80.0
Cond_N/StudySeq743,71.78125
Cond_N/StudySeq744,71.93333333333334
Cond_N/StudySeq745,72.90322580645162
Cond_N/StudySeq746,75.63333333333334
Cond_N/StudySeq747,68.5625
Cond_N/StudySeq748,49.0
Cond_N/StudySeq749,35.689655172413794
Cond_N/StudySeq750,68.54838709677419
Cond_N/StudySeq751,75.83870967741936
Cond_N/StudySeq752,70.83870967741936
Cond_N/StudySeq753,76.90322580645162
Cond_N/StudySeq754,68.375
Cond_N/StudySeq755,82.33333333333333
Cond_N/StudySeq756,81.3529411764706
Cond_N/StudySeq757,64.3125
Cond_N/StudySeq758,57.794117647058826
Cond_N/StudySeq759,73.84848484848484
Cond_N/StudySeq760,80.58064516129032
Cond_N/StudySeq761,80.19354838709677
Cond_N/StudySeq762,84.03030303030303
Cond_N/StudySeq763,79.1875
Cond_N/StudySeq764,69.0625
Cond_N/StudySeq765,59.45161290322581
Cond_N/StudySeq766,67.8125
Cond_N/StudySeq767,58.53125
Cond_N/StudySeq768,41.74193548387097
Cond_N/StudySeq769,67.75
Cond_N/StudySeq770,66.93103448275862
Cond_N/StudySeq771,68.0625
Cond_N/StudySeq772,48.32258064516129
Cond_N/StudySeq773,56.40625
Cond_N/StudySeq774,55.03448275862069
Cond_N/StudySeq775,60.25
Cond_N/StudySeq776,56.58064516129032
Cond_N/StudySeq777,68.53333333333333
Cond_N/StudySeq778,79.13333333333334
Cond_N/StudySeq779,77.06666666666666
Cond_N/StudySeq780,61.32258064516129
Cond_N/StudySeq781,71.03333333333333
Cond_N/StudySeq782,80.0
Cond_N/StudySeq783,71.78125
Cond_N/StudySeq784,71.93333333333334
Cond_N/StudySeq785,72.90322580645162
Cond_N/StudySeq786,75.63333333333334
Cond_N/StudySeq787,68.5625
Cond_N/StudySeq788,49.0
Cond_N/StudySeq789,35.689655172413794
Cond_N/StudySeq790,68.54838709677419
Cond_N/StudySeq791,75.83870967741936
Cond_N/StudySeq792,70.83870967741936
Cond_N/StudySeq793,76.90322580645162
Cond_N/StudySeq794,68.375
Cond_N/StudySeq795,82.33333333333333
Cond_N/StudySeq796,81.3529411764706
Cond_N/StudySeq797,64.3125
Cond_N/StudySeq798,57.794117647058826
Cond_N/StudySeq799,73.84848484848484
Cond_N/StudySeq800,80.58064516129032
Cond_SA/StudySeq1,48.90909090909091
Cond_SA/StudySeq2,47.0
Cond_SA/StudySeq3,37.37931034482759
Cond_SA/StudySeq4,46.03846153846154
Cond_SA/StudySeq5,39.0
Cond_SA/StudySeq6,45.333333333333336
Cond_SA/StudySeq7,44.38461538461539
Cond_SA/StudySeq8,32.04
Cond_SA/StudySeq9,28.291666666666668
Cond_SA/StudySeq10,34.0
Cond_SA/StudySeq11,51.125
Cond_SA/StudySeq12,44.91304347826087
Cond_SA/StudySeq13,37.76923076923077
Cond_SA/StudySeq14,45.88
Cond_SA/StudySeq15,35.96
Cond_SA/StudySeq16,35.77777777777778
Cond_SA/StudySeq17,44.36
Cond_SA/StudySeq18,48.63636363636363
Cond_SA/StudySeq19,41.61538461538461
Cond_SA/StudySeq20,31.53846153846154
Cond_SA/StudySeq21,40.72
Cond_SA/StudySeq22,38.36
Cond_SA/StudySeq23,42.12
Cond_SA/StudySeq24,37.458333333333336
Cond_SA/StudySeq25,38.21428571428572
Cond_SA/StudySeq26,42.36363636363637
Cond_SA/StudySeq27,43.78260869565217
Cond_SA/StudySeq28,37.58620689655172
Cond_SA/StudySeq29,36.22727272727273
Cond_SA/StudySeq30,38.84615384615385
Cond_SA/StudySeq31,43.208333333333336
Cond_SA/StudySeq32,32.44
Cond_SA/StudySeq33,34.642857142857146
Cond_SA/StudySeq34,29.266666666666666
Cond_SA/StudySeq35,39.24
Cond_SA/StudySeq36,44.06896551724138
Cond_SA/StudySeq37,40.44444444444444
Cond_SA/StudySeq38,41.1875
Cond_SA/StudySeq39,34.57692307692308
Cond_SA/StudySeq40,55.35
Cond_SA/StudySeq41,48.90909090909091
Cond_SA/StudySeq42,47.0
Cond_SA/StudySeq43,37.37931034482759
Cond_SA/StudySeq44,46.03846153846154
Cond_SA/StudySeq45,39.0
Cond_SA/StudySeq46,45.333333333333336
Cond_SA/StudySeq47,44.38461538461539
Cond_SA/StudySeq48,32.04
Cond_SA/StudySeq49,28.291666666666668
Cond_SA/StudySeq50,34.0
Cond_SA/StudySeq51,51.125
Cond_SA/StudySeq52,44.91304347826087
Cond_SA/StudySeq53,37.76923076923077
Cond_SA/StudySeq54,45.88
Cond_SA/StudySeq55,35.96
Cond_SA/StudySeq56,35.77777777777778
Cond_SA/StudySeq57,44.36
Cond_SA/StudySeq58,48.63636363636363
Cond_SA/StudySeq59,41.61538461538461
Cond_SA/StudySeq60,31.53846153846154
Cond_SA/StudySeq61,40.72
Cond_SA/StudySeq62,38.36
Cond_SA/StudySeq63,42.12
Cond_SA/StudySeq64,37.458333333333336
Cond_SA/StudySeq65,38.21428571428572
Cond_SA/StudySeq66,42.36363636363637
Cond_SA/StudySeq67,43.78260869565217
Cond_SA/StudySeq68,37.58620689655172
Cond_SA/StudySeq69,36.22727272727273
Cond_SA/StudySeq70,38.84615384615385
Cond_SA/StudySeq71,43.208333333333336
Cond_SA/StudySeq72,32.44
Cond_SA/StudySeq73,34.642857142857146
Cond_SA/StudySeq74,29.266666666666666
Cond_SA/StudySeq75,39.24
Cond_SA/StudySeq76,44.06896551724138
Cond_SA/StudySeq77,40.44444444444444
Cond_SA/StudySeq78,41.1875
Cond_SA/StudySeq79,34.57692307692308
Cond_SA/StudySeq80,55.35
Cond_SA/StudySeq81,48.90909090909091
Cond_SA/StudySeq82,47.0
Cond_SA/StudySeq83,37.37931034482759
Cond_SA/StudySeq84,46.03846153846154
Cond_SA/StudySeq85,39.0
Cond_SA/StudySeq86,45.333333333333336
Cond_SA/StudySeq87,44.38461538461539
Cond_SA/StudySeq88,32.04
Cond_SA/StudySeq89,28.291666666666668
Cond_SA/StudySeq90,34.0
Cond_SA/StudySeq91,51.125
Cond_SA/StudySeq92,44.91304347826087
Cond_SA/StudySeq93,37.76923076923077
Cond_SA/StudySeq94,45.88
Cond_SA/StudySeq95,35.96
Cond_SA/StudySeq96,35.77777777777778
Cond_SA/StudySeq97,44.36
Cond_SA/StudySeq98,48.63636363636363
Cond_SA/StudySeq99,41.61538461538461
Cond_SA/StudySeq100,31.53846153846154
Cond_SA/StudySeq101,40.72
Cond_SA/StudySeq102,38.36
Cond_SA/StudySeq103,42.12
Cond_SA/StudySeq104,37.458333333333336
Cond_SA/StudySeq105,38.21428571428572
Cond_SA/StudySeq106,42.36363636363637
Cond_SA/StudySeq107,43.78260869565217
Cond_SA/StudySeq108,37.58620689655172
Cond_SA/StudySeq109,36.22727272727273
Cond_SA/StudySeq110,38.84615384615385
Cond_SA/StudySeq111,43.208333333333336
Cond_SA/StudySeq112,32.44
Cond_SA/StudySeq113,34.642857142857146
Cond_SA/StudySeq114,29.266666666666666
Cond_SA/StudySeq115,39.24
Cond_SA/StudySeq116,44.06896551724138
Cond_SA/StudySeq117,40.44444444444444
Cond_SA/StudySeq118,41.1875
Cond_SA/StudySeq119,34.57692307692308
Cond_SA/StudySeq120,55.35
Cond_SA/StudySeq121,48.90909090909091
Cond_SA/StudySeq122,47.0
Cond_SA/StudySeq123,37.37931034482759
Cond_SA/StudySeq124,46.03846153846154
Cond_SA/StudySeq125,39.0
Cond_SA/StudySeq126,45.333333333333336
Cond_SA/StudySeq127,44.38461538461539
Cond_SA/StudySeq128,32.04
Cond_SA/StudySeq129,28.291666666666668
Cond_SA/StudySeq130,34.0
Cond_SA/StudySeq131,51.125
Cond_SA/StudySeq132,44.91304347826087
Cond_SA/StudySeq133,37.76923076923077
Cond_SA/StudySeq134,45.88
Cond_SA/StudySeq135,35.96
Cond_SA/StudySeq136,35.77777777777778
Cond_SA/StudySeq137,44.36
Cond_SA/StudySeq138,48.63636363636363
Cond_SA/StudySeq139,41.61538461538461
Cond_SA/StudySeq140,31.53846153846154
Cond_SA/StudySeq141,40.72
Cond_SA/StudySeq142,38.36
Cond_SA/StudySeq143,42.12
Cond_SA/StudySeq144,37.458333333333336
Cond_SA/StudySeq145,38.21428571428572
Cond_SA/StudySeq146,42.36363636363637
Cond_SA/StudySeq147,43.78260869565217
Cond_SA/StudySeq148,37.58620689655172
Cond_SA/StudySeq149,36.22727272727273
Cond_SA/StudySeq150,38.84615384615385
Cond_SA/StudySeq151,43.208333333333336
Cond_SA/StudySeq152,32.44
Cond_SA/StudySeq153,34.642857142857146
Cond_SA/StudySeq154,29.266666666666666
Cond_SA/StudySeq155,39.24
Cond_SA/StudySeq156,44.06896551724138
Cond_SA/StudySeq157,40.44444444444444
Cond_SA/StudySeq158,41.1875
Cond_SA/StudySeq159,34.57692307692308
Cond_SA/StudySeq160,55.35
Cond_SA/StudySeq161,48.90909090909091
Cond_SA/StudySeq162,47.0
Cond_SA/StudySeq163,37.37931034482759
Cond_SA/StudySeq164,46.03846153846154
Cond_SA/StudySeq165,39.0
Cond_SA/StudySeq166,45.333333333333336
Cond_SA/StudySeq167,44.38461538461539
Cond_SA/StudySeq168,32.04
Cond_SA/StudySeq169,28.291666666666668
Cond_SA/StudySeq170,34.0
Cond_SA/StudySeq171,51.125
Cond_SA/StudySeq172,44.91304347826087
Cond_SA/StudySeq173,37.76923076923077
Cond_SA/StudySeq174,45.88
Cond_SA/StudySeq175,35.96
Cond_SA/StudySeq176,35.77777777777778
Cond_SA/StudySeq177,44.36
Cond_SA/StudySeq178,48.63636363636363
Cond_SA/StudySeq179,41.61538461538461
Cond_SA/StudySeq180,31.53846153846154
Cond_SA/StudySeq181,40.72
Cond_SA/StudySeq182,38.36
Cond_SA/StudySeq183,42.12
Cond_SA/StudySeq184,37.458333333333336
Cond_SA/StudySeq185,38.21428571428572
Cond_SA/StudySeq186,42.36363636363637
Cond_SA/StudySeq187,43.78260869565217
Cond_SA/StudySeq188,37.58620689655172
Cond_SA/StudySeq189,36.22727272727273
Cond_SA/StudySeq190,38.84615384615385
Cond_SA/StudySeq191,43.208333333333336
Cond_SA/StudySeq192,32.44
Cond_SA/StudySeq193,34.642857142857146
Cond_SA/StudySeq194,29.266666666666666
Cond_SA/StudySeq195,39.24
Cond_SA/StudySeq196,44.06896551724138
Cond_SA/StudySeq197,40.44444444444444
Cond_SA/StudySeq198,41.1875
Cond_SA/StudySeq199,34.57692307692308
Cond_SA/StudySeq200,55.35
Cond_SA/StudySeq201,48.90909090909091
Cond_SA/StudySeq202,47.0
Cond_SA/StudySeq203,37.37931034482759
Cond_SA/StudySeq204,46.03846153846154
Cond_SA/StudySeq205,39.0
Cond_SA/StudySeq206,45.333333333333336
Cond_SA/StudySeq207,44.38461538461539
Cond_SA/StudySeq208,32.04
Cond_SA/StudySeq209,28.291666666666668
Cond_SA/StudySeq210,34.0
Cond_SA/StudySeq211,51.125
Cond_SA/StudySeq212,44.91304347826087
Cond_SA/StudySeq213,37.76923076923077
Cond_SA/StudySeq214,45.88
Cond_SA/StudySeq215,35.96
Cond_SA/StudySeq216,35.77777777777778
Cond_SA/StudySeq217,44.36
Cond_SA/StudySeq218,48.63636363636363
Cond_SA/StudySeq219,41.61538461538461
Cond_SA/StudySeq220,31.53846153846154
Cond_SA/StudySeq221,40.72
Cond_SA/StudySeq222,38.36
Cond_SA/StudySeq223,42.12
Cond_SA/StudySeq224,37.458333333333336
Cond_SA/StudySeq225,38.21428571428572
Cond_SA/StudySeq226,42.36363636363637
Cond_SA/StudySeq227,43.78260869565217
Cond_SA/StudySeq228,37.58620689655172
Cond_SA/StudySeq229,36.22727272727273
Cond_SA/StudySeq230,38.84615384615385
Cond_SA/StudySeq231,43.208333333333336
Cond_SA/StudySeq232,32.44
Cond_SA/StudySeq233,34.642857142857146
Cond_SA/StudySeq234,29.266666666666666
Cond_SA/StudySeq235,39.24
Cond_SA/StudySeq236,44.06896551724138
Cond_SA/StudySeq237,40.44444444444444
Cond_SA/StudySeq238,41.1875
Cond_SA/StudySeq239,34.57692307692308
Cond_SA/StudySeq240,55.35
Cond_SA/StudySeq241,48.90909090909091
Cond_SA/StudySeq242,47.0
Cond_SA/StudySeq243,37.37931034482759
Cond_SA/StudySeq244,46.03846153846154
Cond_SA/StudySeq245,39.0
Cond_SA/StudySeq246,45.333333333333336
Cond_SA/StudySeq247,44.38461538461539
Cond_SA/StudySeq248,32.04
Cond_SA/StudySeq249,28.291666666666668
Cond_SA/StudySeq250,34.0
Cond_SA/StudySeq251,51.125
Cond_SA/StudySeq252,44.91304347826087
Cond_SA/StudySeq253,37.76923076923077
Cond_SA/StudySeq254,45.88
Cond_SA/StudySeq255,35.96
Cond_SA/StudySeq256,35.77777777777778
Cond_SA/StudySeq257,44.36
Cond_SA/StudySeq258,48.63636363636363
Cond_SA/StudySeq259,41.61538461538461
Cond_SA/StudySeq260,31.53846153846154
Cond_SA/StudySeq261,40.72
Cond_SA/StudySeq262,38.36
Cond_SA/StudySeq263,42.12
Cond_SA/StudySeq264,37.458333333333336
Cond_SA/StudySeq265,38.21428571428572
Cond_SA/StudySeq266,42.36363636363637
Cond_SA/StudySeq267,43.78260869565217
Cond_SA/StudySeq268,37.58620689655172
Cond_SA/StudySeq269,36.22727272727273
Cond_SA/StudySeq270,38.84615384615385
Cond_SA/StudySeq271,43.208333333333336
Cond_SA/StudySeq272,32.44
Cond_SA/StudySeq273,34.642857142857146
Cond_SA/StudySeq274,29.266666666666666
Cond_SA/StudySeq275,39.24
Cond_SA/StudySeq276,44.06896551724138
Cond_SA/StudySeq277,40.44444444444444
Cond_SA/StudySeq278,41.1875
Cond_SA/StudySeq279,34.57692307692308
Cond_SA/StudySeq280,55.35
Cond_SA/StudySeq281,48.90909090909091
Cond_SA/StudySeq282,47.0
Cond_SA/StudySeq283,37.37931034482759
Cond_SA/StudySeq284,46.03846153846154
Cond_SA/StudySeq285,39.0
Cond_SA/StudySeq286,45.333333333333336
Cond_SA/StudySeq287,44.38461538461539
Cond_SA/StudySeq288,32.04
Cond_SA/StudySeq289,28.291666666666668
Cond_SA/StudySeq290,34.0
Cond_SA/StudySeq291,51.125
Cond_SA/StudySeq292,44.91304347826087
Cond_SA/StudySeq293,37.76923076923077
Cond_SA/StudySeq294,45.88
Cond_SA/StudySeq295,35.96
Cond_SA/StudySeq296,35.77777777777778
Cond_SA/StudySeq297,44.36
Cond_SA/StudySeq298,48.63636363636363
Cond_SA/StudySeq299,41.61538461538461
Cond_SA/StudySeq300,31.53846153846154
Cond_SA/StudySeq301,40.72
Cond_SA/StudySeq302,38.36
Cond_SA/StudySeq303,42.12
Cond_SA/StudySeq304,37.458333333333336
Cond_SA/StudySeq305,38.21428571428572
Cond_SA/StudySeq306,42.36363636363637
Cond_SA/StudySeq307,43.78260869565217
Cond_SA/StudySeq308,37.58620689655172
Cond_SA/StudySeq309,36.22727272727273
Cond_SA/StudySeq310,38.84615384615385
Cond_SA/StudySeq311,43.208333333333336
Cond_SA/StudySeq312,32.44
Cond_SA/StudySeq313,34.642857142857146
Cond_SA/StudySeq314,29.266666666666666
Cond_SA/StudySeq315,39.24
Cond_SA/StudySeq316,44.06896551724138
Cond_SA/StudySeq317,40.44444444444444
Cond_SA/StudySeq318,41.1875
Cond_SA/StudySeq319,34.57692307692308
Cond_SA/StudySeq320,55.35
Cond_SA/StudySeq321,48.90909090909091
Cond_SA/StudySeq322,47.0
Cond_SA/StudySeq323,37.37931034482759
Cond_SA/StudySeq324,46.03846153846154
Cond_SA/StudySeq325,39.0
Cond_SA/StudySeq326,45.333333333333336
Cond_SA/StudySeq327,44.38461538461539
Cond_SA/StudySeq328,32.04
Cond_SA/StudySeq329,28.291666666666668
Cond_SA/StudySeq330,34.0
Cond_SA/StudySeq331,51.125
Cond_SA/StudySeq332,44.91304347826087
Cond_SA/StudySeq333,37.76923076923077
Cond_SA/StudySeq334,45.88
Cond_SA/StudySeq335,35.96
Cond_SA/StudySeq336,35.77777777777778
Cond_SA/StudySeq337,44.36
Cond_SA/StudySeq338,48.63636363636363
Cond_SA/StudySeq339,41.61538461538461
Cond_SA/StudySeq340,31.53846153846154
Cond_SA/StudySeq341,40.72
Cond_SA/StudySeq342,38.36
Cond_SA/StudySeq343,42.12
Cond_SA/StudySeq344,37.458333333333336
Cond_SA/StudySeq345,38.21428571428572
Cond_SA/StudySeq346,42.36363636363637
Cond_SA/StudySeq347,43.78260869565217
Cond_SA/StudySeq348,37.58620689655172
Cond_SA/StudySeq349,36.22727272727273
Cond_SA/StudySeq350,38.84615384615385
Cond_SA/StudySeq351,43.208333333333336
Cond_SA/StudySeq352,32.44
Cond_SA/StudySeq353,34.642857142857146
Cond_SA/StudySeq354,29.266666666666666
Cond_SA/StudySeq355,39.24
Cond_SA/StudySeq356,44.06896551724138
Cond_SA/StudySeq357,40.44444444444444
Cond_SA/StudySeq358,41.1875
Cond_SA/StudySeq359,34.57692307692308
Cond_SA/StudySeq360,55.35
Cond_SA/StudySeq361,48.90909090909091
Cond_SA/StudySeq362,47.0
Cond_SA/StudySeq363,37.37931034482759
Cond_SA/StudySeq364,46.03846153846154
Cond_SA/StudySeq365,39.0
Cond_SA/StudySeq366,45.333333333333336
Cond_SA/StudySeq367,44.38461538461539
Cond_SA/StudySeq368,32.04
Cond_SA/StudySeq369,28.291666666666668
Cond_SA/StudySeq370,34.0
Cond_SA/StudySeq371,51.125
Cond_SA/StudySeq372,44.91304347826087
Cond_SA/StudySeq373,37.76923076923077
Cond_SA/StudySeq374,45.88
Cond_SA/StudySeq375,35.96
Cond_SA/StudySeq376,35.77777777777778
Cond_SA/StudySeq377,44.36
Cond_SA/StudySeq378,48.63636363636363
Cond_SA/StudySeq379,41.61538461538461
Cond_SA/StudySeq380,31.53846153846154
Cond_SA/StudySeq381,40.72
Cond_SA/StudySeq382,38.36
Cond_SA/StudySeq383,42.12
Cond_SA/StudySeq384,37.458333333333336
Cond_SA/StudySeq385,38.21428571428572
Cond_SA/StudySeq386,42.36363636363637
Cond_SA/StudySeq387,43.78260869565217
Cond_SA/StudySeq388,37.58620689655172
Cond_SA/StudySeq389,36.22727272727273
Cond_SA/StudySeq390,38.84615384615385
Cond_SA/StudySeq391,43.208333333333336
Cond_SA/StudySeq392,32.44
Cond_SA/StudySeq393,34.642857142857146
Cond_SA/StudySeq394,29.266666666666666
Cond_SA/StudySeq395,39.24
Cond_SA/StudySeq396,44.06896551724138
Cond_SA/StudySeq397,40.44444444444444
Cond_SA/StudySeq398,41.1875
Cond_SA/StudySeq399,34.57692307692308
Cond_SA/StudySeq400,55.35
Cond_SA/StudySeq401,48.90909090909091
Cond_SA/StudySeq402,47.0
Cond_SA/StudySeq403,37.37931034482759
Cond_SA/StudySeq404,46.03846153846154
Cond_SA/StudySeq405,39.0
Cond_SA/StudySeq406,45.333333333333336
Cond_SA/StudySeq407,44.38461538461539
Cond_SA/StudySeq408,32.04
Cond_SA/StudySeq409,28.291666666666668
Cond_SA/StudySeq410,34.0
Cond_SA/StudySeq411,51.125
Cond_SA/StudySeq412,44.91304347826087
Cond_SA/StudySeq413,37.76923076923077
Cond_SA/StudySeq414,45.88
Cond_SA/StudySeq415,35.96
Cond_SA/StudySeq416,35.77777777777778
Cond_SA/StudySeq417,44.36
Cond_SA/StudySeq418,48.63636363636363
Cond_SA/StudySeq419,41.61538461538461
Cond_SA/StudySeq420,31.53846153846154
Cond_SA/StudySeq421,40.72
Cond_SA/StudySeq422,38.36
Cond_SA/StudySeq423,42.12
Cond_SA/StudySeq424,37.458333333333336
Cond_SA/StudySeq425,38.21428571428572
Cond_SA/StudySeq426,42.36363636363637
Cond_SA/StudySeq427,43.78260869565217
Cond_SA/StudySeq428,37.58620689655172
Cond_SA/StudySeq429,36.22727272727273
Cond_SA/StudySeq430,38.84615384615385
Cond_SA/StudySeq431,43.208333333333336
Cond_SA/StudySeq432,32.44
Cond_SA/StudySeq433,34.642857142857146
